Plot_Idnum,Old_plot_num,Year,Rep,Treatment,Treatment_st,Fert,Fert_st,Tillage,Tillage_st,Yield_bu_ac,Yield_kg_ha,Crop,Rotation,Height_in,Lodging_pct,Pop1_30DAP_no_ac,Pop2_EOS_no_ac,Moisture_pct,Ears_no_ac,Barren_pct,Sampled_ear_bean_weight_g
303,303_1,1982,3,3,CT_NwNPK,3,NplusNPKst,1,Conv,188.6,11838,Corn,CC,,2.6,,19986,,,0,330.1
304,304_1,1982,3,4,CT_NPK,4,NPK,1,Conv,199.8,12540.9,Corn,CC,,0,,23574,,,2.2,290.8
305,305_1,1982,3,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,205.5,12898.7,Corn,CC,,7,,22036,,,0,338.5
306,301_2,1982,3,6,AT_ctrl,1,Control,2,Alt,48.3,3031.7,Corn,CC,,0,,20499,,,32.5,140.3
307,302_2,1982,3,7,AT_N,2,N_only,2,Alt,140.4,8812.6,Corn,CC,,0,,16399,,,0,302.3
308,303_2,1982,3,8,AT_NwNPK,3,NplusNPKst,2,Alt,170,10670.5,Corn,CC,,5.9,,17424,,,0,312.2
309,304_2,1982,3,9,AT_NPK,4,NPK,2,Alt,197.2,12377.8,Corn,CC,,4.3,,23574,,,0,324.9
310,305_2,1982,3,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,186.6,11712.4,Corn,CC,,0,,19986,,,0,320.8
311,301_3,1982,3,11,RT_ctrl,1,Control,3,Chisel,71.6,4494.2,Corn,CC,,2.2,,23574,,,4.4,119.1
312,302_3,1982,3,12,RT_N,2,N_only,3,Chisel,168.7,10588.9,Corn,CC,,14.6,,24599,,,2.1,256.6
313,303_3,1982,3,13,RT_NwNPK,3,NplusNPKst,3,Chisel,199.2,12503.3,Corn,CC,,4.7,,22036,,,0,307.2
314,304_3,1982,3,14,RT_NPK,4,NPK,3,Chisel,203.4,12766.9,Corn,CC,,10,,20499,,,0,285.3
315,305_3,1982,3,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,210.5,13212.6,Corn,CC,,4.4,,23061,,,0,306.9
316,301_4,1982,3,16,NT_ctrl,1,Control,4,No_till,34.9,2190.6,Corn,CC,,0,,20499,,,5,83.3
317,302_4,1982,3,17,NT_N,2,N_only,4,No_till,157.8,9904.7,Corn,CC,,8.7,,23574,,,4.4,239.7
318,303_4,1982,3,18,NT_NwNPK,3,NplusNPKst,4,No_till,154.4,9691.3,Corn,CC,,0,,19986,,,5.1,273.4
319,304_4,1982,3,19,NT_NPK,4,NPK,4,No_till,170.2,10683,Corn,CC,,,,20696,,,,303.8
320,305_4,1982,3,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,171,10733.2,Corn,CC,,5.3,,19474,,,0,304.5
401,401_1,1982,4,1,CT_ctrl,1,Control,1,Conv,24.9,1562.9,Corn,CC,,0,,22036,,,18.6,58.4
402,402_1,1982,4,2,CT_N,2,N_only,1,Conv,150.7,9459.1,Corn,CC,,12.2,,21011,,,0,251.1
403,403_1,1982,4,3,CT_NwNPK,3,NplusNPKst,1,Conv,161.8,10155.8,Corn,CC,,7.1,,21524,,,0,261.7
404,404_1,1982,4,4,CT_NPK,4,NPK,1,Conv,172,10796,Corn,CC,,0,,23061,,,2.2,264.9
405,405_1,1982,4,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,181.3,11379.8,Corn,CC,,2.2,,23061,,,2.2,274.7
406,401_2,1982,4,6,AT_ctrl,1,Control,2,Alt,52.3,3282.7,Corn,CC,,0,,17424,,,2.9,116.1
407,402_2,1982,4,7,AT_N,2,N_only,2,Alt,145.6,9139,Corn,CC,,3,,16912,,,0,303.8
408,403_2,1982,4,8,AT_NwNPK,3,NplusNPKst,2,Alt,151.4,9503,Corn,CC,,3.4,,14862,,,0,321.6
409,404_2,1982,4,9,AT_NPK,4,NPK,2,Alt,167.4,10507.3,Corn,CC,,15,,20499,,,2.5,290.4
410,405_2,1982,4,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,205.3,12886.2,Corn,CC,,5.4,,18961,,,2.7,372.4
411,401_3,1982,4,11,RT_ctrl,1,Control,3,Chisel,65.9,4136.4,Corn,CC,,0,,23574,,,4.4,107.1
412,402_3,1982,4,12,RT_N,2,N_only,3,Chisel,169,10607.7,Corn,CC,,7,,22036,,,0,261.1
413,403_3,1982,4,13,RT_NwNPK,3,NplusNPKst,3,Chisel,180.9,11354.6,Corn,CC,,7,,22036,,,0,286.3
414,404_3,1982,4,14,RT_NPK,4,NPK,3,Chisel,187.9,11794,Corn,CC,,2.4,,21011,,,2.4,309.4
415,405_3,1982,4,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,193.6,12151.8,Corn,CC,,4.3,,24086,,,0,294.9
416,401_4,1982,4,16,NT_ctrl,1,Control,4,No_till,25.5,1600.6,Corn,CC,,9.8,,21011,,,26.8,70.6
417,402_4,1982,4,17,NT_N,2,N_only,4,No_till,137.3,8618,Corn,CC,,2.8,,18449,,,0,258.2
418,403_4,1982,4,18,NT_NwNPK,3,NplusNPKst,4,No_till,164.3,10312.7,Corn,CC,,0,,21011,,,0,273.8
419,404_4,1982,4,19,NT_NPK,4,NPK,4,No_till,179.1,11241.7,Corn,CC,,2.7,,18961,,,0,328.4
420,405_4,1982,4,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,158.9,9973.8,Corn,CC,,4.9,,21011,,,2.4,272.6
101,101_1,1983,1,1,CT_ctrl,1,Control,1,Conv,28.8,1807.7,Corn,CC,,0,,18586,,,31.3,99.1
102,102_1,1983,1,2,CT_N,2,N_only,1,Conv,126.5,7940.1,Corn,CC,,0,,39494,,,14.7,155.3
103,103_1,1983,1,3,CT_NwNPK,3,NplusNPKst,1,Conv,113.5,7124.1,Corn,CC,,0,,23232,,,10,207.4
104,104_1,1983,1,4,CT_NPK,4,NPK,1,Conv,82.8,5197.2,Corn,CC,,0,,15101,,,0,231.7
105,105_1,1983,1,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,138.2,8674.5,Corn,CC,,4.5,,25555,,,9.1,217.5
106,101_2,1983,1,6,AT_ctrl,1,Control,2,Alt,43.8,2749.2,Corn,CC,,0,,19166,,,27.3,126.5
107,102_2,1983,1,7,AT_N,2,N_only,2,Alt,67.7,4249.4,Corn,CC,,0,,24394,,,25,142.1
108,103_2,1983,1,8,AT_NwNPK,3,NplusNPKst,2,Alt,109,6841.7,Corn,CC,,0,,22651,,,15.4,261.5
109,104_2,1983,1,9,AT_NPK,4,NPK,2,Alt,121.9,7651.4,Corn,CC,,0,,21780,,,16,252.6
110,105_2,1983,1,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,101.9,6396,Corn,CC,,0,,17424,,,0,199.3
111,101_3,1983,1,11,RT_ctrl,1,Control,3,Chisel,29.2,1832.8,Corn,CC,,0,,26136,,,31.1,67.6
112,102_3,1983,1,12,RT_N,2,N_only,3,Chisel,76.9,4826.8,Corn,CC,,0,,24394,,,7.1,137.9
113,103_3,1983,1,13,RT_NwNPK,3,NplusNPKst,3,Chisel,154.8,9716.4,Corn,CC,,0,,23813,,,0,241.1
114,104_3,1983,1,14,RT_NPK,4,NPK,3,Chisel,118.8,7456.8,Corn,CC,,0,,23813,,,7.3,202
115,105_3,1983,1,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,143.5,9007.1,Corn,CC,,0,,23232,,,2.5,233.1
116,101_4,1983,1,16,NT_ctrl,1,Control,4,No_till,22.5,1412.3,Corn,CC,,0,,20909,,,75,184.7
117,102_4,1983,1,17,NT_N,2,N_only,4,No_till,93.3,5856.2,Corn,CC,,0,,24394,,,28.6,217.7
118,103_4,1983,1,18,NT_NwNPK,3,NplusNPKst,4,No_till,132.3,8304.1,Corn,CC,,0,,22651,,,15.4,270.4
119,104_4,1983,1,19,NT_NPK,4,NPK,4,No_till,115.6,7255.9,Corn,CC,,0,,22651,,,23.1,253.4
120,105_4,1983,1,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,152.5,9572,Corn,CC,,0,,19166,,,9.1,341.2
201,201_1,1983,2,1,CT_ctrl,1,Control,1,Conv,10.2,640.2,Corn,CC,,0,,11616,,,25,77.9
202,202_1,1983,2,2,CT_N,2,N_only,1,Conv,75.8,4757.8,Corn,CC,,0,,22651,,,23.1,169.9
203,203_1,1983,2,3,CT_NwNPK,3,NplusNPKst,1,Conv,104,6527.8,Corn,CC,,0,,24394,,,9.5,187.2
204,204_1,1983,2,4,CT_NPK,4,NPK,1,Conv,123.1,7726.7,Corn,CC,,0,,22651,,,15.4,239.4
205,205_1,1983,2,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,141.7,8894.2,Corn,CC,,0,,24394,,,0,220.1
206,201_2,1983,2,6,AT_ctrl,1,Control,2,Alt,0,0,Corn,CC,,,,22651,,,,0
207,202_2,1983,2,7,AT_N,2,N_only,2,Alt,66.4,4167.8,Corn,CC,,0,,20909,,,25,177.6
208,203_2,1983,2,8,AT_NwNPK,3,NplusNPKst,2,Alt,145.9,9157.8,Corn,CC,,0,,22651,,,7.7,274.6
209,204_2,1983,2,9,AT_NPK,4,NPK,2,Alt,172.3,10814.8,Corn,CC,,0,,24394,,,7.1,301.4
210,205_2,1983,2,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,137.1,8605.4,Corn,CC,,0,,21780,,,4,255.8
211,201_3,1983,2,11,RT_ctrl,1,Control,3,Chisel,31.5,1977.2,Corn,CC,,4.8,,24394,,,4.8,57.9
212,202_3,1983,2,12,RT_N,2,N_only,3,Chisel,104,6527.8,Corn,CC,,0,,24394,,,2.4,168
213,203_3,1983,2,13,RT_NwNPK,3,NplusNPKst,3,Chisel,156.1,9798,Corn,CC,,2.3,,24974,,,0,226.5
214,204_3,1983,2,14,RT_NPK,4,NPK,3,Chisel,144.8,9088.7,Corn,CC,,2.4,,24394,,,9.5,242.8
215,205_3,1983,2,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,160,10042.8,Corn,CC,,0,,23813,,,2.4,246.8
216,201_4,1983,2,16,NT_ctrl,1,Control,4,No_till,25.7,1613.1,Corn,CC,,0,,20909,,,41.7,107.1
217,202_4,1983,2,17,NT_N,2,N_only,4,No_till,110.1,6910.7,Corn,CC,,0,,22651,,,7.7,215.5
218,203_4,1983,2,18,NT_NwNPK,3,NplusNPKst,4,No_till,155.1,9735.2,Corn,CC,,0,,22651,,,0,241.1
219,204_4,1983,2,19,NT_NPK,4,NPK,4,No_till,124.9,7839.7,Corn,CC,,0,,17424,,,0,326.2
220,205_4,1983,2,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,124.4,7808.3,Corn,CC,,4.8,,18295,,,0,252.7
301,301_1,1983,3,1,CT_ctrl,1,Control,1,Conv,12.3,772,Corn,CC,,0,,20909,,,47.2,57.8
302,302_1,1983,3,2,CT_N,2,N_only,1,Conv,104.4,6552.9,Corn,CC,,0,,19747,,,0,202.5
303,303_1,1983,3,3,CT_NwNPK,3,NplusNPKst,1,Conv,112,7030,Corn,CC,,0,,22070,,,0,193.8
304,304_1,1983,3,4,CT_NPK,4,NPK,1,Conv,97.3,6107.3,Corn,CC,,0,,23232,,,10,172.6
305,305_1,1983,3,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,110.5,6935.8,Corn,CC,,0,,23813,,,4.9,190.3
306,301_2,1983,3,6,AT_ctrl,1,Control,2,Alt,33.4,2096.4,Corn,CC,,0,,20909,,,41.7,125.3
307,302_2,1983,3,7,AT_N,2,N_only,2,Alt,84.8,5322.7,Corn,CC,,0,,24394,,,14.3,152.2
308,303_2,1983,3,8,AT_NwNPK,3,NplusNPKst,2,Alt,121.7,7638.8,Corn,CC,,0,,24394,,,21.4,240.5
309,304_2,1983,3,9,AT_NPK,4,NPK,2,Alt,145,9101.3,Corn,CC,,0,,25265,,,6.9,229.1
310,305_2,1983,3,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,141.6,8887.9,Corn,CC,,0,,24394,,,3.6,233.1
311,301_3,1983,3,11,RT_ctrl,1,Control,3,Chisel,24.7,1550.4,Corn,CC,,2.4,,23813,,,29.3,72.1
312,302_3,1983,3,12,RT_N,2,N_only,3,Chisel,60.3,3784.9,Corn,CC,,0,,20909,,,22.2,139.4
313,303_3,1983,3,13,RT_NwNPK,3,NplusNPKst,3,Chisel,137,8599.1,Corn,CC,,0,,24974,,,0,199.1
314,304_3,1983,3,14,RT_NPK,4,NPK,3,Chisel,135.9,8530.1,Corn,CC,,0,,25555,,,0,197.6
315,305_3,1983,3,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,115.6,7255.9,Corn,CC,,0,,24394,,,11.9,198.9
316,301_4,1983,3,16,NT_ctrl,1,Control,4,No_till,25.4,1594.3,Corn,CC,,0,,22651,,,30.8,94.7
317,302_4,1983,3,17,NT_N,2,N_only,4,No_till,91,5711.8,Corn,CC,,0,,19166,,,9.1,212
318,303_4,1983,3,18,NT_NwNPK,3,NplusNPKst,4,No_till,134.1,8417.1,Corn,CC,,0,,25265,,,17.2,250.8
319,304_4,1983,3,19,NT_NPK,4,NPK,4,No_till,128,8034.2,Corn,CC,,0,,22651,,,0,222.3
320,305_4,1983,3,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,130.2,8172.3,Corn,CC,,0,,20909,,,12.5,277
401,401_1,1983,4,1,CT_ctrl,1,Control,1,Conv,37.2,2335,Corn,CC,,0,,24974,,,16.3,78.6
402,402_1,1983,4,2,CT_N,2,N_only,1,Conv,81.6,5121.8,Corn,CC,,0,,24394,,,14.3,147.6
403,403_1,1983,4,3,CT_NwNPK,3,NplusNPKst,1,Conv,108.8,6829.1,Corn,CC,,2.6,,22070,,,7.9,201.7
404,404_1,1983,4,4,CT_NPK,4,NPK,1,Conv,129.7,8140.9,Corn,CC,,0,,24394,,,0,189.9
405,405_1,1983,4,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,109,6841.7,Corn,CC,,0,,24394,,,2.4,173.3
406,401_2,1983,4,6,AT_ctrl,1,Control,2,Alt,35.5,2228.2,Corn,CC,,0,,20909,,,16.7,77.4
407,402_2,1983,4,7,AT_N,2,N_only,2,Alt,180.6,11335.8,Corn,CC,,0,,22651,,,7.7,191.8
408,403_2,1983,4,8,AT_NwNPK,3,NplusNPKst,2,Alt,129.6,8134.7,Corn,CC,,0,,19166,,,0,263.1
409,404_2,1983,4,9,AT_NPK,4,NPK,2,Alt,136.5,8567.8,Corn,CC,,0,,19166,,,9.1,290
410,405_2,1983,4,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,145,9101.3,Corn,CC,,4,,21780,,,4,263.5
411,401_3,1983,4,11,RT_ctrl,1,Control,3,Chisel,58.9,3697,Corn,CC,,2.5,,23522,,,11.1,126.3
412,402_3,1983,4,12,RT_N,2,N_only,3,Chisel,63.3,3973.2,Corn,CC,,0,,24974,,,16.3,122.6
413,403_3,1983,4,13,RT_NwNPK,3,NplusNPKst,3,Chisel,125.4,7871,Corn,CC,,2.6,,22651,,,0,209.9
414,404_3,1983,4,14,RT_NPK,4,NPK,3,Chisel,134.5,8442.2,Corn,CC,,2.4,,24394,,,7.1,218.7
415,405_3,1983,4,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,115.9,7274.8,Corn,CC,,2.4,,23813,,,4.9,186.2
416,401_4,1983,4,16,NT_ctrl,1,Control,4,No_till,11.1,696.7,Corn,CC,,0,,26136,,,73.3,81.5
417,402_4,1983,4,17,NT_N,2,N_only,4,No_till,102.9,6458.8,Corn,CC,,0,,21780,,,12,236.1
418,403_4,1983,4,18,NT_NwNPK,3,NplusNPKst,4,No_till,74.8,4695,Corn,CC,,12.5,,13939,,,12.5,267.1
419,404_4,1983,4,19,NT_NPK,4,NPK,4,No_till,142.8,8963.2,Corn,CC,,0,,19166,,,0,292.5
420,405_4,1983,4,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,126.3,7927.5,Corn,CC,,0,,22651,,,7.7,243.8
101,101_1,1984,1,1,CT_ctrl,1,Control,1,Conv,50.9,3194.9,Corn,CC,72,2.3,,25555,,,15,92.5
102,102_1,1984,1,2,CT_N,2,N_only,1,Conv,145.3,9120.1,Corn,CC,90,5.1,,22651,,,4.4,244.1
103,103_1,1984,1,3,CT_NwNPK,3,NplusNPKst,1,Conv,189.4,11888.2,Corn,CC,90,15.6,,26136,,,4.6,291.8
104,104_1,1984,1,4,CT_NPK,4,NPK,1,Conv,158.3,9936.1,Corn,CC,96,6.7,,26136,,,0,282.8
105,105_1,1984,1,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,186.4,11699.9,Corn,CC,102,7,,24974,,,2.4,291.2
106,101_2,1984,1,6,AT_ctrl,1,Control,2,Alt,61.1,3835.1,Corn,CC,78,11.6,,24974,,,2.3,123.4
107,102_2,1984,1,7,AT_N,2,N_only,2,Alt,166.3,10438.2,Corn,CC,90,11.4,,25555,,,7.3,246.7
108,103_2,1984,1,8,AT_NwNPK,3,NplusNPKst,2,Alt,167.9,10538.7,Corn,CC,102,2.4,,24394,,,10.9,282.9
109,104_2,1984,1,9,AT_NPK,4,NPK,2,Alt,192.9,12107.9,Corn,CC,102,0,,25555,,,6.7,299.4
110,105_2,1984,1,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,190.7,11969.8,Corn,CC,96,0,,26136,,,14,299.4
111,101_3,1984,1,11,RT_ctrl,1,Control,3,Chisel,65.5,4111.3,Corn,CC,72,37.7,,20038,,,21.4,132.5
112,102_3,1984,1,12,RT_N,2,N_only,3,Chisel,84.6,5310.1,Corn,CC,84,24.3,,21490,,,14.3,190.3
113,103_3,1984,1,13,RT_NwNPK,3,NplusNPKst,3,Chisel,189.4,11888.2,Corn,CC,102,0,,25555,,,5.1,295.5
114,104_3,1984,1,14,RT_NPK,4,NPK,3,Chisel,139.1,8731,Corn,CC,90,,,21780,,,,249.6
115,105_3,1984,1,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,210.9,13237.7,Corn,CC,96,11.1,,26136,,,11.4,309.2
116,101_4,1984,1,16,NT_ctrl,1,Control,4,No_till,54.6,3427.1,Corn,CC,72,0,,16843,,,34.2,170.7
117,102_4,1984,1,17,NT_N,2,N_only,4,No_till,96.2,6038.2,Corn,CC,90,0,,26717,,,20.5,174.9
118,103_4,1984,1,18,NT_NwNPK,3,NplusNPKst,4,No_till,183.7,11530.4,Corn,CC,102,0,,24394,,,2.6,303
119,104_4,1984,1,19,NT_NPK,4,NPK,4,No_till,196.1,12308.7,Corn,CC,96,0,,24394,,,0,310.7
120,105_4,1984,1,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,171.5,10764.6,Corn,CC,102,0,,18586,,,2.8,347.3
201,201_1,1984,2,1,CT_ctrl,1,Control,1,Conv,123.7,7764.3,Corn,CC,78,7.3,,23813,,,0,192.7
202,202_1,1984,2,2,CT_N,2,N_only,1,Conv,122.8,7707.9,Corn,CC,78,0,,26136,,,7,215.5
203,203_1,1984,2,3,CT_NwNPK,3,NplusNPKst,1,Conv,163.9,10287.6,Corn,CC,90,4.7,,24974,,,0,288.6
204,204_1,1984,2,4,CT_NPK,4,NPK,1,Conv,174.6,10959.2,Corn,CC,90,6.5,,26717,,,6.7,288.1
205,205_1,1984,2,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,166.5,10450.8,Corn,CC,90,2.3,,24974,,,0,264
206,201_2,1984,2,6,AT_ctrl,1,Control,2,Alt,53.8,3376.9,Corn,CC,66,9.8,,23813,,,6.3,97.7
207,202_2,1984,2,7,AT_N,2,N_only,2,Alt,153.1,9609.7,Corn,CC,84,4.3,,27298,,,2.2,234.4
208,203_2,1984,2,8,AT_NwNPK,3,NplusNPKst,2,Alt,212,13306.7,Corn,CC,102,11.9,,24394,,,4.7,306.9
209,204_2,1984,2,9,AT_NPK,4,NPK,2,Alt,180.3,11317,Corn,CC,96,2.3,,24974,,,0,294.8
210,205_2,1984,2,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,204.5,12836,Corn,CC,102,0,,26717,,,4.6,310.5
211,201_3,1984,2,11,RT_ctrl,1,Control,3,Chisel,61.6,3866.5,Corn,CC,78,13,,26717,,,4.9,130.9
212,202_3,1984,2,12,RT_N,2,N_only,3,Chisel,128.4,8059.3,Corn,CC,78,32.5,,23232,,,0,233
213,203_3,1984,2,13,RT_NwNPK,3,NplusNPKst,3,Chisel,191,11988.6,Corn,CC,96,32.6,,26717,,,11.6,315.1
214,204_3,1984,2,14,RT_NPK,4,NPK,3,Chisel,186.9,11731.2,Corn,CC,102,0,,23232,,,7,320.5
215,205_3,1984,2,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,166.7,10463.3,Corn,CC,96,20.5,,22651,,,18.4,294.6
216,201_4,1984,2,16,NT_ctrl,1,Control,4,No_till,40.3,2529.5,Corn,CC,72,0,,17424,,,39.5,178.8
217,202_4,1984,2,17,NT_N,2,N_only,4,No_till,112.7,7073.9,Corn,CC,84,7.9,,22070,,,22.2,229.6
218,203_4,1984,2,18,NT_NwNPK,3,NplusNPKst,4,No_till,184,11549.2,Corn,CC,102,2.5,,23232,,,14.3,315.4
219,204_4,1984,2,19,NT_NPK,4,NPK,4,No_till,184.2,11561.8,Corn,CC,102,0,,23813,,,5.3,307.3
220,205_4,1984,2,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,179.5,11266.8,Corn,CC,108,0,,23232,,,4.9,322.9
301,301_1,1984,3,1,CT_ctrl,1,Control,1,Conv,64,4017.1,Corn,CC,78,6.8,,25555,,,8.9,120.1
302,302_1,1984,3,2,CT_N,2,N_only,1,Conv,104.1,6534.1,Corn,CC,78,8.5,,27298,,,2.4,229.6
303,303_1,1984,3,3,CT_NwNPK,3,NplusNPKst,1,Conv,182.2,11436.2,Corn,CC,96,0,,25555,,,4.6,292.1
304,304_1,1984,3,4,CT_NPK,4,NPK,1,Conv,185.3,11630.8,Corn,CC,96,4.3,,26717,,,0,275.7
305,305_1,1984,3,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,170.3,10689.3,Corn,CC,96,23.8,,24394,,,16.3,284.4
306,301_2,1984,3,6,AT_ctrl,1,Control,2,Alt,100.8,6327,Corn,CC,84,0,,25555,,,6.7,179.2
307,302_2,1984,3,7,AT_N,2,N_only,2,Alt,118.1,7412.8,Corn,CC,84,26.2,,24394,,,13,222.3
308,303_2,1984,3,8,AT_NwNPK,3,NplusNPKst,2,Alt,187.4,11762.6,Corn,CC,102,0,,24394,,,2.4,316.7
309,304_2,1984,3,9,AT_NPK,4,NPK,2,Alt,164.3,10312.7,Corn,CC,90,11.9,,24394,,,4.6,278.2
310,305_2,1984,3,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,163,10231.1,Corn,CC,96,11.6,,24974,,,16.7,278.5
311,301_3,1984,3,11,RT_ctrl,1,Control,3,Chisel,51.2,3213.7,Corn,CC,78,7.3,,23813,,,5.4,147.8
312,302_3,1984,3,12,RT_N,2,N_only,3,Chisel,64.2,4029.7,Corn,CC,72,27.9,,24974,,,9.8,110.4
313,303_3,1984,3,13,RT_NwNPK,3,NplusNPKst,3,Chisel,138.8,8712.1,Corn,CC,90,26.3,,22070,,,18.9,297.6
314,304_3,1984,3,14,RT_NPK,4,NPK,3,Chisel,183.4,11511.6,Corn,CC,96,15.6,,26136,,,0,281.3
315,305_3,1984,3,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,168.2,10557.5,Corn,CC,96,4.9,,23813,,,0,312.8
316,301_4,1984,3,16,NT_ctrl,1,Control,4,No_till,50.3,3157.2,Corn,CC,72,0,,21490,,,18.9,147.9
317,302_4,1984,3,17,NT_N,2,N_only,4,No_till,122.4,7682.7,Corn,CC,84,0,,22651,,,18,263.7
318,303_4,1984,3,18,NT_NwNPK,3,NplusNPKst,4,No_till,169.7,10651.6,Corn,CC,102,0,,23813,,,4.9,291
319,304_4,1984,3,19,NT_NPK,4,NPK,4,No_till,162.9,10224.8,Corn,CC,102,0,,20328,,,2.7,321.7
320,305_4,1984,3,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,191.1,11994.9,Corn,CC,102,0,,21490,,,11.1,339.3
401,401_1,1984,4,1,CT_ctrl,1,Control,1,Conv,82.9,5203.4,Corn,CC,72,28.9,,22070,,,4.7,145.4
402,402_1,1984,4,2,CT_N,2,N_only,1,Conv,153.9,9659.9,Corn,CC,78,0,,26717,,,8.5,235.2
403,403_1,1984,4,3,CT_NwNPK,3,NplusNPKst,1,Conv,105.7,6634.5,Corn,CC,90,0,,24394,,,2.4,263.8
404,404_1,1984,4,4,CT_NPK,4,NPK,1,Conv,170.2,10683,Corn,CC,96,4.4,,26136,,,10.9,290.8
405,405_1,1984,4,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,171.1,10739.5,Corn,CC,96,0,,24394,,,4.8,286.9
406,401_2,1984,4,6,AT_ctrl,1,Control,2,Alt,70,4393.7,Corn,CC,78,5.1,,22651,,,9.1,119.8
407,402_2,1984,4,7,AT_N,2,N_only,2,Alt,148.6,9327.3,Corn,CC,78,4.4,,26136,,,2.2,235.7
408,403_2,1984,4,8,AT_NwNPK,3,NplusNPKst,2,Alt,188.7,11844.2,Corn,CC,90,28.2,,22651,,,17.1,318.5
409,404_2,1984,4,9,AT_NPK,4,NPK,2,Alt,176.1,11053.4,Corn,CC,90,2,,28459,,,0,244.1
410,405_2,1984,4,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,180.2,11310.7,Corn,CC,102,0,,26136,,,6.8,281
411,401_3,1984,4,11,RT_ctrl,1,Control,3,Chisel,91.9,5768.3,Corn,CC,78,12.8,,22651,,,27.9,202.8
412,402_3,1984,4,12,RT_N,2,N_only,3,Chisel,100.7,6320.7,Corn,CC,78,0,,24394,,,15,194.7
413,403_3,1984,4,13,RT_NwNPK,3,NplusNPKst,3,Chisel,165.9,10413.1,Corn,CC,90,5.1,,22651,,,4.8,335.3
414,404_3,1984,4,14,RT_NPK,4,NPK,3,Chisel,167.6,10519.8,Corn,CC,96,28.6,,24394,,,7.1,329.1
415,405_3,1984,4,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,171.5,10764.6,Corn,CC,90,4.4,,26136,,,13,286.6
416,401_4,1984,4,16,NT_ctrl,1,Control,4,No_till,25.3,1588,Corn,CC,66,0,,19747,,,46.9,110.2
417,402_4,1984,4,17,NT_N,2,N_only,4,No_till,103.6,6502.7,Corn,CC,78,0,,15101,,,9.1,302
418,403_4,1984,4,18,NT_NwNPK,3,NplusNPKst,4,No_till,142.3,8931.8,Corn,CC,96,7.7,,15101,,,12.5,361.9
419,404_4,1984,4,19,NT_NPK,4,NPK,4,No_till,165.6,10394.3,Corn,CC,102,0,,18586,,,0,360
420,405_4,1984,4,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,172.2,10808.6,Corn,CC,96,0,,24394,,,12.8,323.9
101,101_1,1985,1,1,CT_ctrl,1,Control,1,Conv,39.1,2454.2,Corn,CC,78,2.3,,21296,,,11.4,74.7
102,102_1,1985,1,2,CT_N,2,N_only,1,Conv,130.5,8191.2,Corn,CC,102,0,,21780,,,20,259.6
103,103_1,1985,1,3,CT_NwNPK,3,NplusNPKst,1,Conv,149.3,9371.2,Corn,CC,102,0,,20812,,,32.6,354.5
104,104_1,1985,1,4,CT_NPK,4,NPK,1,Conv,146.9,9220.5,Corn,CC,102,0,,21296,,,11.4,260.9
105,105_1,1985,1,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,181.3,11379.8,Corn,CC,108,0,,21780,,,2.2,289.2
